TypeOfIncident,TypeOfCollission,AuthoritiesContacted,IncidentState,PropertyDamage,BodilyInjuries,Witnesses,InsuredAge,InsuredGender,InsuredEducationLevel,InsuredOccupation,CustomerLoyaltyPeriod,InsurancePolicyState,PolicyAnnualPremium,InsuredRelationship,VehicleMake,VehicleYOM,ReportedFraud
2,0.0,1,4,,0,1,57,0,5,5,426,2,1321.86,5,9,2000,0
2,0.0,1,5,,0,1,47,1,5,13,282,1,1318.43,5,8,2004,0
2,1.0,1,4,,0,1,59,0,5,13,455,0,1288.67,5,9,1999,0
2,0.0,4,4,1.0,0,1,58,0,5,5,436,0,1310.1,5,9,2000,0
2,1.0,1,5,,0,1,47,0,5,0,268,1,1282.15,5,8,2003,0
2,1.0,0,2,1.0,1,1,38,0,3,2,212,2,1535.88,2,7,2007,0
2,1.0,4,2,,1,1,38,0,5,0,196,2,1563.89,4,4,2010,0
2,1.0,0,6,1.0,1,1,38,0,3,8,203,2,1566.31,4,7,2008,0
2,1.0,0,2,1.0,1,1,40,0,3,0,205,1,1499.97,4,8,2012,0
0,2.0,0,5,1.0,1,1,39,0,3,8,236,2,1500.25,4,7,2012,0
2,1.0,0,2,1.0,1,1,41,0,3,0,214,1,1444.67,4,4,2013,0
2,1.0,0,2,1.0,0,1,39,0,3,2,245,1,1419.8,4,7,2004,0
2,1.0,4,1,1.0,0,1,40,1,3,1,236,0,1244.46,0,3,1995,1
3,,4,1,1.0,1,1,41,0,4,8,249,1,1352.62,0,13,2013,0
1,,4,1,0.0,1,1,50,1,2,8,329,0,1385.63,4,14,2003,0
3,,4,2,1.0,1,1,41,0,2,11,252,1,1359.81,0,8,2012,1
3,,4,1,1.0,1,1,42,0,4,11,258,0,1371.68,4,8,2010,0
3,,4,2,1.0,1,1,43,1,2,8,268,1,1392.58,0,8,2008,0
1,,2,1,1.0,1,1,55,1,2,12,381,0,1359.15,4,14,2001,0
2,2.0,3,3,0.0,2,0,34,0,4,0,143,0,1303.86,3,3,2008,0
0,2.0,3,2,0.0,1,0,34,1,3,3,150,0,1072.62,2,10,2002,0
2,0.0,3,5,0.0,2,0,33,0,3,3,138,0,1320.82,3,3,2008,1
2,0.0,3,5,0.0,2,1,31,0,6,3,138,2,1151.24,5,14,2010,0
2,2.0,3,6,0.0,1,0,34,1,2,3,146,0,1155.88,3,10,2003,0
2,2.0,4,3,0.0,2,0,34,0,3,3,143,0,1301.32,3,3,2008,0
0,2.0,3,2,,2,0,33,1,3,3,144,0,1216.26,2,3,2004,0
2,0.0,3,2,0.0,2,0,33,0,6,7,138,0,1333.44,5,3,2007,1
2,1.0,4,4,,2,1,38,0,4,6,220,1,1154.87,1,14,2000,0
2,1.0,3,1,0.0,2,1,41,0,1,8,209,0,1157.7,5,11,1996,0
2,1.0,0,6,0.0,2,1,40,0,1,12,205,1,1145.33,1,14,1996,0
2,0.0,4,4,0.0,2,1,41,0,4,12,210,1,1138.48,0,14,1997,0
2,0.0,0,2,0.0,2,1,41,1,4,12,210,1,1137.19,1,14,1997,0
2,1.0,3,1,0.0,2,1,41,1,1,12,210,0,1209.03,0,11,1996,1
2,1.0,4,2,,2,1,40,0,4,12,210,1,1138.63,1,1,1997,0
2,1.0,0,6,,2,1,35,1,1,7,196,1,1184.33,1,14,1997,0
2,1.0,3,4,0.0,2,1,41,1,1,8,209,0,1170.25,0,14,1996,1
2,0.0,4,4,,0,0,39,1,4,9,211,1,1389.24,1,11,2001,0
2,0.0,3,1,0.0,1,0,39,1,4,9,180,1,1271.58,3,13,1998,0
2,0.0,0,4,,2,1,56,1,1,8,418,1,1268.95,4,4,2011,1
2,0.0,0,4,0.0,1,0,38,0,4,13,166,0,1303.19,2,13,1996,0
2,0.0,0,4,,2,0,44,1,2,11,242,0,1205.94,2,13,2005,0
2,1.0,4,4,,1,0,38,1,4,9,191,1,1363.82,1,11,1999,0
2,1.0,4,6,,1,0,38,0,4,9,178,0,1300.95,2,10,1996,0
2,0.0,3,1,,2,0,41,1,4,11,207,1,1243.06,2,6,2001,0
2,0.0,3,4,,1,0,38,1,2,11,160,1,1293.18,3,6,1996,0
2,1.0,4,6,,0,0,25,0,2,6,8,1,1046.43,0,13,2012,0
2,1.0,3,6,,0,1,27,1,2,5,111,2,991.56,2,7,2008,0
2,1.0,3,2,,0,0,26,0,2,6,9,0,1048.47,0,3,2011,0
0,0.0,0,2,,0,1,29,1,5,13,32,2,1309.21,1,12,2005,1
2,0.0,3,6,0.0,0,1,26,0,2,5,95,2,996.25,2,13,2008,0
2,1.0,3,5,0.0,0,0,23,0,2,0,34,2,1014.12,2,7,2011,0
2,0.0,4,6,,0,0,25,0,2,6,8,0,1047.44,0,3,2012,0
2,1.0,4,6,,0,0,25,1,2,5,8,1,1043.27,0,3,2012,0
2,1.0,3,2,0.0,0,0,47,0,4,7,289,1,1515.21,1,6,2003,1
2,2.0,1,4,0.0,1,0,44,0,4,7,259,1,1409.42,1,6,2007,0
2,2.0,1,4,,1,0,43,0,3,7,249,1,1377.6,5,5,2007,0
0,2.0,4,6,,0,1,35,0,1,3,65,1,1317.48,4,4,1997,1
2,2.0,1,4,,0,1,45,0,6,9,261,1,1254.19,2,14,2003,0
2,2.0,1,4,,0,0,48,0,4,9,292,0,-1.0,5,6,2004,0
2,2.0,3,4,0.0,1,0,43,0,3,11,254,2,1393.85,5,6,2007,0
2,2.0,1,4,,0,0,45,0,3,11,273,1,1458.08,1,5,2006,0
2,0.0,0,6,1.0,1,1,33,1,5,8,140,0,1176.7,1,3,2010,0
2,0.0,0,6,1.0,0,1,35,1,5,8,195,0,1309.87,3,3,2012,1
2,0.0,0,6,0.0,1,1,34,1,3,4,149,0,1198.25,1,3,2010,0
2,0.0,4,6,0.0,0,1,45,1,4,5,338,0,1364.64,4,3,2012,0
2,0.0,0,6,0.0,0,1,34,1,5,4,181,0,1340.0,1,12,2012,0
2,0.0,0,6,0.0,1,1,31,1,5,4,135,2,1330.09,1,12,2011,0
0,1.0,0,1,,2,1,25,0,1,3,68,1,924.32,2,13,2011,1
2,0.0,0,6,1.0,1,1,33,0,3,8,143,0,1182.68,1,3,2010,0
2,0.0,4,6,0.0,1,1,32,1,5,4,137,0,1330.68,1,12,2011,0
2,0.0,0,6,0.0,0,1,45,1,5,4,335,0,1364.19,4,3,2012,0
2,2.0,4,1,1.0,1,0,31,0,1,12,90,1,1349.72,4,11,2010,0
2,2.0,1,1,,1,0,31,1,1,9,93,1,1368.55,3,10,2008,0
2,2.0,4,1,,1,0,28,0,1,12,83,0,1435.12,3,11,2006,0
2,2.0,4,1,1.0,0,1,32,0,5,8,109,1,1323.43,3,10,2007,0
2,2.0,4,2,1.0,0,1,32,0,5,8,113,1,1319.86,5,10,2006,0
2,2.0,4,6,1.0,1,0,28,0,1,12,81,1,1456.74,4,10,2005,0
2,0.0,0,6,1.0,1,0,46,0,0,8,296,2,922.23,2,2,2008,1
2,2.0,4,6,1.0,1,0,28,0,2,8,82,1,1450.28,3,10,2005,0
2,2.0,4,1,,1,0,29,0,1,12,86,0,1396.14,3,10,2008,0
0,0.0,1,6,1.0,2,1,57,1,5,8,440,2,1110.07,1,8,2013,1
0,0.0,1,2,1.0,1,1,53,1,5,13,374,2,1434.6,3,8,2012,1
2,2.0,1,5,1.0,2,1,53,0,2,13,390,1,1019.84,2,13,2012,1
2,0.0,1,5,,2,1,55,0,2,13,409,1,1009.18,3,10,2012,1
0,0.0,1,2,1.0,1,1,54,1,5,13,385,2,1382.88,3,8,2012,0
3,,4,1,,2,1,42,0,2,2,231,2,917.55,3,9,2006,1
2,0.0,4,2,1.0,1,1,55,0,5,13,416,1,1226.08,1,8,2013,1
0,0.0,0,4,1.0,1,1,44,1,3,1,255,1,1239.81,2,5,2001,0
0,2.0,0,2,1.0,1,1,46,1,3,6,256,1,1185.23,2,10,2001,0
0,0.0,0,0,1.0,1,1,45,1,3,13,256,1,1185.67,2,5,2001,0
0,0.0,0,6,1.0,1,1,44,1,4,12,237,1,1225.49,2,5,2002,0
0,0.0,0,0,1.0,1,1,41,1,4,12,214,1,1262.88,2,5,2002,0
0,0.0,0,0,1.0,1,1,39,0,3,13,205,0,1278.47,4,5,2003,0
0,2.0,0,2,1.0,0,1,37,1,3,13,212,1,1207.3,5,5,1999,0
2,0.0,1,1,1.0,0,0,40,0,5,13,221,2,900.13,5,12,2003,1
0,2.0,3,5,1.0,1,0,40,1,6,8,239,2,1170.33,1,1,2004,0
0,1.0,4,2,1.0,0,0,42,0,6,1,224,2,1127.55,1,11,2006,0
0,2.0,3,5,,0,0,44,0,3,11,266,2,1223.49,3,5,2005,0
0,1.0,4,5,,0,0,45,0,0,1,267,2,1183.69,1,11,2005,0
0,2.0,3,5,1.0,0,0,42,1,6,1,222,0,1124.7,1,8,2006,1
0,1.0,3,1,,0,0,41,0,6,11,242,2,1435.45,3,5,2003,0
2,2.0,4,2,0.0,2,1,39,1,1,8,73,0,1467.36,5,5,1997,0
2,1.0,4,5,,1,1,53,1,4,4,408,2,1377.63,2,4,1998,0
2,2.0,4,4,,2,1,39,1,6,8,64,0,1470.86,5,11,1997,0
2,0.0,0,2,,2,1,34,1,4,12,145,0,1442.85,5,13,1999,0
2,0.0,3,2,,1,1,36,1,4,8,184,0,1457.69,3,13,2000,0
2,0.0,3,4,1.0,2,1,36,1,1,6,166,0,1313.26,4,5,1996,0
2,0.0,3,2,,1,1,37,1,1,12,207,2,1466.47,3,5,2000,0
2,2.0,3,4,,2,1,36,1,1,1,109,2,1454.46,1,5,1998,0
2,1.0,1,1,1.0,0,1,32,0,0,5,147,2,1270.72,3,7,1995,0
2,2.0,3,2,,0,1,33,1,0,8,12,2,1382.74,3,9,2000,0
2,1.0,1,1,,0,1,34,0,0,5,155,2,1190.17,3,13,1998,0
2,1.0,1,1,0.0,0,1,32,1,5,10,131,1,1237.96,3,5,1999,0
2,2.0,1,6,1.0,0,1,33,1,0,8,150,0,1238.65,0,13,1996,0
2,2.0,1,2,,0,1,33,1,0,8,51,2,1352.1,0,7,1998,0
2,2.0,1,6,1.0,0,1,34,0,5,8,154,2,1196.48,3,7,1998,0
2,0.0,3,3,,1,1,30,1,0,6,117,2,974.89,5,11,1999,0
2,0.0,4,2,0.0,1,1,29,0,0,8,113,2,1002.0,0,11,1998,0
2,1.0,1,4,0.0,2,1,39,0,3,12,226,2,1381.51,2,14,1998,1
2,2.0,0,4,0.0,1,0,27,1,4,10,92,2,1107.58,5,11,1997,0
2,1.0,4,3,0.0,2,0,36,1,4,12,154,2,910.2,5,5,1999,0
2,2.0,4,2,1.0,2,0,36,1,4,6,152,2,917.14,5,5,1999,0
2,0.0,1,3,,1,1,25,1,3,8,45,0,1024.66,2,5,1995,0
2,2.0,4,3,,1,1,24,1,3,13,65,2,1101.64,2,6,1997,0
0,0.0,4,2,1.0,2,1,52,1,6,6,388,0,1354.21,3,6,2011,1
2,2.0,4,2,,1,1,25,0,5,13,74,2,1080.73,2,12,1997,0
2,2.0,0,3,,1,1,33,0,4,3,164,2,1358.05,3,13,1999,0
2,0.0,1,3,0.0,1,1,23,1,5,3,60,2,1106.95,5,12,1997,0
2,2.0,1,3,,1,1,32,0,3,3,160,2,1348.76,3,12,1999,0
3,,4,6,0.0,1,1,41,0,5,7,221,1,1526.57,2,2,2005,0
1,,4,1,0.0,1,1,44,0,0,7,250,2,1358.74,3,13,2004,0
1,,4,1,0.0,1,1,41,0,0,7,220,2,1528.56,3,13,2004,0
3,,4,6,1.0,1,1,38,1,6,7,206,1,1533.9,3,4,2004,0
1,,4,6,0.0,1,1,43,0,0,12,236,0,1439.51,3,13,2004,0
3,,4,5,1.0,2,1,32,1,0,0,93,1,1095.78,4,10,2011,0
3,,4,5,,2,0,32,1,3,0,96,1,1094.3,4,10,2011,0
1,,2,5,1.0,2,0,29,1,3,5,81,2,1116.96,1,10,2006,0
1,,2,5,1.0,2,1,30,1,0,0,73,1,1108.11,0,10,2010,0
1,,4,5,1.0,2,1,29,1,3,6,62,1,1115.36,4,10,2010,0
1,,2,5,1.0,2,1,30,1,3,5,47,1,1147.82,4,10,2012,1
1,,4,5,,2,1,31,0,0,5,84,1,1101.17,0,1,2011,0
2,1.0,1,2,1.0,0,1,32,0,5,5,120,1,1164.26,1,5,2005,0
2,2.0,4,2,0.0,0,1,35,1,5,10,161,0,1125.65,1,13,2001,0
2,1.0,1,2,0.0,0,1,31,1,5,10,106,1,1179.91,0,5,2006,0
2,2.0,1,2,0.0,0,1,33,0,2,6,140,1,-1.0,5,7,2005,0
2,1.0,3,2,0.0,0,1,32,1,0,11,63,2,1267.5,0,9,2003,0
2,1.0,4,4,0.0,0,1,34,1,1,6,135,0,1526.5,1,5,2001,1
2,2.0,1,2,0.0,0,1,32,1,0,10,50,1,1293.46,1,9,2003,0
2,1.0,1,2,0.0,0,1,32,0,5,10,128,2,1143.36,5,7,2006,0
0,0.0,3,4,0.0,0,1,53,1,4,5,359,0,922.35,3,12,2002,0
0,1.0,3,4,,0,1,47,1,6,12,269,1,855.33,4,4,2012,0
0,2.0,3,6,0.0,0,1,49,1,4,6,298,2,861.07,3,5,2007,1
0,2.0,3,2,0.0,0,1,49,1,4,6,300,2,838.79,3,11,2007,0
0,0.0,3,2,0.0,0,1,50,1,4,12,301,2,815.36,3,11,2008,0
0,1.0,3,4,0.0,0,1,49,1,4,9,290,2,817.27,4,5,2010,0
0,2.0,3,2,0.0,0,1,50,1,4,12,302,2,800.37,3,5,2008,0
2,0.0,4,2,,0,0,48,1,4,4,303,0,1352.48,2,11,2000,1
3,,2,6,0.0,2,1,35,0,3,0,190,0,1107.01,1,8,2001,0
1,,2,5,0.0,2,1,36,0,0,13,149,1,1079.87,1,8,2001,0
3,,2,5,,1,1,37,1,3,10,181,1,1018.07,1,1,2006,0
3,,2,5,0.0,2,1,36,0,3,10,145,1,1076.81,1,8,2001,0
3,,2,5,0.0,1,1,37,0,3,12,196,1,1008.62,1,1,2007,0
3,,2,5,0.0,2,1,34,1,5,10,123,0,1058.55,1,8,2002,0
1,,2,4,0.0,1,0,39,0,0,13,195,2,1116.19,1,13,1998,0
3,,2,5,,2,1,35,0,5,0,191,1,1107.99,1,8,2001,0
3,,4,5,0.0,2,1,38,1,5,3,237,0,837.43,4,12,2003,1
1,,4,2,0.0,0,0,36,0,0,11,148,1,1257.06,2,5,2014,0
1,,4,1,0.0,0,1,39,0,0,10,217,1,1280.37,2,4,2015,0
1,,2,1,0.0,0,1,38,0,2,11,184,1,1269.19,4,4,2015,0
1,,2,2,0.0,0,1,37,0,2,11,170,1,1264.39,4,5,2014,1
1,,2,2,0.0,0,1,38,0,0,10,206,1,1276.82,2,4,2015,0
1,,4,1,0.0,0,1,37,0,0,11,165,1,1262.86,4,5,2014,0
1,,4,2,0.0,0,1,39,0,2,10,209,1,1277.77,4,5,2015,0
2,1.0,0,5,1.0,2,1,37,0,3,6,160,1,1181.47,4,8,2005,0
2,0.0,1,6,0.0,2,1,42,1,4,9,232,2,1234.96,1,9,1998,1
2,1.0,0,5,1.0,2,1,38,0,2,6,107,0,1230.88,4,8,2006,0
2,1.0,4,4,0.0,2,1,38,0,3,9,184,1,1172.7,3,8,2005,0
2,2.0,1,1,,1,1,37,0,3,10,175,1,1293.71,3,8,2003,0
2,1.0,4,4,1.0,2,1,40,1,3,8,206,2,1166.05,3,14,2005,0
2,2.0,0,2,1.0,2,1,37,0,3,10,163,1,1179.93,1,8,2005,0
2,2.0,1,2,1.0,2,1,37,0,3,10,166,1,1206.14,3,10,2004,0
2,1.0,1,1,1.0,2,1,37,0,5,8,166,1,1206.53,3,10,2004,0
2,0.0,1,1,1.0,2,1,48,1,2,12,312,0,1675.31,0,4,2007,0
2,0.0,4,6,,2,1,59,1,6,12,431,0,1366.87,3,4,2014,0
0,0.0,1,6,,0,1,30,1,1,5,81,1,621.73,1,14,2012,1
2,0.0,1,1,,2,1,56,1,6,12,389,0,1590.31,3,13,2011,1
2,2.0,1,1,1.0,2,1,46,1,2,5,298,0,1632.82,5,11,2007,1
2,0.0,4,1,1.0,2,1,53,1,6,10,355,0,1779.46,3,13,2009,0
2,2.0,1,1,1.0,2,1,59,1,0,10,436,0,1340.55,5,4,2014,0
2,0.0,1,2,0.0,1,0,33,0,3,0,108,2,1025.23,0,5,2014,0
2,2.0,1,5,0.0,0,1,29,0,3,13,76,2,1366.08,5,5,2003,1
2,0.0,1,4,1.0,1,0,34,1,6,0,33,2,1042.9,2,10,2010,1
2,0.0,0,4,0.0,1,0,32,0,6,8,39,2,1024.19,3,12,2013,0
2,0.0,0,4,0.0,1,0,32,0,6,1,84,1,1020.21,2,1,2013,0
2,2.0,0,4,0.0,1,0,32,1,6,0,28,1,1013.8,5,5,2013,0
2,0.0,0,4,0.0,1,0,32,0,3,0,48,2,1012.7,0,1,2013,0
0,1.0,0,6,0.0,0,1,38,0,3,7,229,1,1406.73,2,6,2007,0
0,1.0,4,6,1.0,1,1,45,0,2,7,305,1,1481.76,0,9,2010,0
0,1.0,0,6,0.0,1,1,36,0,5,7,215,0,1414.82,0,3,2006,0
0,1.0,0,6,,0,1,33,0,3,6,178,0,1457.18,0,3,2009,0
0,1.0,0,6,1.0,0,1,43,0,2,7,289,0,1461.54,0,3,2009,0
0,1.0,0,6,,0,1,28,0,3,7,131,0,1504.05,2,3,2011,0
0,1.0,0,6,,0,1,38,0,5,10,229,0,1404.19,0,13,2007,0
2,1.0,0,2,0.0,0,1,32,0,6,7,65,0,1277.23,4,13,2008,0
2,1.0,4,2,0.0,0,1,31,0,3,1,94,2,1167.15,0,13,2005,0
2,2.0,4,1,0.0,0,1,45,0,5,3,258,0,1440.28,1,2,2000,0
2,1.0,4,2,1.0,0,1,34,0,6,7,88,2,1403.67,0,14,2011,0
2,1.0,0,2,1.0,1,1,28,0,2,2,54,1,1326.79,0,7,2011,0
2,1.0,1,2,0.0,0,1,30,0,6,7,41,2,1372.48,0,7,2012,0
2,1.0,1,5,1.0,0,1,30,0,2,7,43,1,1366.99,4,7,2012,0
0,2.0,0,4,0.0,2,0,29,1,4,0,59,1,1442.62,3,11,2005,0
2,0.0,3,5,1.0,0,1,33,0,1,0,104,1,1319.28,1,4,2008,0
2,2.0,3,5,0.0,1,1,32,0,1,0,97,0,1369.64,1,4,2006,1
2,0.0,3,4,0.0,2,0,31,0,1,0,92,1,1411.64,0,1,2004,0
2,2.0,4,6,0.0,2,0,30,0,1,13,87,0,1440.4,0,4,2003,0
2,0.0,3,4,0.0,2,0,31,0,1,13,92,1,1409.78,1,1,2004,0
2,2.0,3,5,1.0,2,0,31,0,1,0,91,1,1414.79,1,1,2004,0
2,0.0,1,4,0.0,1,1,32,0,1,0,100,1,1349.01,0,4,2006,0
1,,2,2,1.0,0,1,33,0,1,7,114,0,1266.08,4,10,2001,0
1,,2,2,1.0,1,0,32,1,1,8,114,0,1284.6,1,10,1997,0
1,,2,4,1.0,1,0,31,0,0,8,121,0,1268.81,4,10,1996,0
1,,2,4,1.0,1,0,31,0,0,11,122,2,1265.45,1,10,1996,0
1,,2,2,1.0,0,1,33,0,6,8,118,0,1250.27,0,2,2002,0
1,,2,5,,1,1,30,0,1,8,101,0,1339.69,0,12,1996,0
0,2.0,3,3,,0,1,39,0,1,1,237,1,1395.62,1,2,2005,1
1,,2,2,1.0,1,0,32,1,0,8,110,2,1294.32,1,2,1997,0
0,1.0,3,1,1.0,2,1,36,1,0,10,41,0,1427.85,0,2,2002,1
0,1.0,0,2,1.0,2,1,35,1,4,13,24,2,1471.64,3,12,2004,0
0,1.0,3,2,,2,1,35,1,0,10,69,0,1355.71,0,12,2001,0
0,1.0,4,2,0.0,2,1,37,0,0,13,23,1,1483.87,5,12,2004,0
0,1.0,0,2,1.0,2,1,33,0,0,13,26,0,1465.33,0,12,2004,0
0,1.0,3,6,0.0,2,1,37,0,1,13,24,0,1484.29,5,11,2005,0
0,1.0,4,6,0.0,2,1,37,0,0,13,24,1,1484.7,0,11,2005,0
2,2.0,3,2,,2,1,33,0,4,6,165,0,1166.18,1,1,2007,0
0,2.0,3,2,,2,1,26,0,0,8,87,0,1336.5,0,11,2011,0
2,2.0,3,6,,2,1,25,0,0,6,76,0,1384.62,1,4,2011,0
2,0.0,4,2,,2,1,35,0,4,6,184,0,1163.38,1,4,2005,0
0,2.0,3,2,0.0,2,1,36,1,0,6,164,0,1245.78,1,3,2008,0
0,2.0,3,6,,2,1,29,0,0,8,119,0,1201.11,0,4,2011,0
2,0.0,4,2,,2,1,38,1,0,6,219,1,1158.33,1,4,2001,0
0,2.0,3,6,,2,1,26,0,0,6,82,0,1360.88,1,11,2011,0
2,0.0,4,6,1.0,1,1,33,0,3,3,101,1,1434.42,5,3,2009,1
0,0.0,4,6,1.0,2,0,42,1,0,1,251,0,1306.37,0,10,2007,0
0,0.0,4,6,,2,0,41,1,0,0,157,0,1277.21,1,12,2010,0
0,2.0,4,6,1.0,1,1,40,0,0,1,226,0,1217.17,1,6,2006,0
2,0.0,3,6,1.0,2,0,42,0,0,0,250,0,1302.71,1,10,2007,0
3,,4,2,,2,1,27,1,5,2,45,2,1047.09,1,3,2004,1
2,2.0,3,2,0.0,1,0,27,0,3,11,95,2,1129.6,5,1,2006,1
3,,2,1,,1,1,27,1,5,2,51,1,1069.73,1,3,2004,0
3,,4,2,,0,1,27,0,2,2,92,2,1159.73,0,11,2004,0
3,,4,2,,0,0,34,0,5,2,131,2,1114.55,0,11,2007,0
1,,2,2,,1,1,27,1,5,5,66,1,1134.09,0,5,2008,0
3,,4,2,,0,0,30,0,2,2,112,1,1136.24,0,11,2006,0
3,,4,5,0.0,0,0,34,1,2,2,131,2,1113.57,0,11,2008,0
2,2.0,3,2,1.0,2,1,42,0,4,8,263,0,1571.15,3,8,1999,0
2,0.0,4,1,1.0,1,1,46,0,4,3,283,2,1351.7,2,8,2000,0
0,1.0,3,1,1.0,0,1,49,0,4,8,323,1,1492.73,3,6,1999,0
2,1.0,3,5,1.0,0,1,41,0,3,8,249,1,1529.27,3,6,2007,0
2,2.0,1,5,1.0,0,1,40,0,3,8,241,1,1533.2,3,6,2008,0
2,1.0,1,5,1.0,0,1,46,0,3,10,302,1,1502.86,3,8,2002,0
2,1.0,0,4,1.0,2,1,42,0,5,5,242,1,1327.27,2,1,1997,0
2,0.0,0,4,1.0,2,1,38,0,0,7,164,1,1451.87,2,1,1995,0
2,2.0,1,2,1.0,2,1,37,0,0,7,173,1,1419.26,5,1,1999,0
2,1.0,1,2,1.0,2,1,41,0,5,7,219,1,1364.64,1,10,1996,0
2,0.0,1,4,1.0,2,1,37,0,0,7,186,1,1375.9,2,4,2004,0
2,1.0,0,2,1.0,2,1,40,0,6,7,204,1,1389.12,2,1,1996,0
2,2.0,1,2,1.0,2,1,37,0,0,6,186,1,1376.89,2,4,2004,0
2,1.0,0,2,1.0,2,1,39,0,6,7,183,1,1451.54,2,1,1996,0
2,2.0,0,6,1.0,0,1,48,1,4,10,367,0,1068.48,3,7,2007,0
2,2.0,0,2,1.0,0,1,43,1,4,10,274,1,1125.25,4,8,1999,0
2,0.0,0,6,1.0,0,1,47,1,4,3,317,1,993.79,3,7,2000,0
0,2.0,3,0,1.0,2,1,50,1,5,11,324,2,1146.94,1,6,1999,1
2,2.0,0,2,1.0,0,1,53,1,4,3,392,0,766.92,4,7,2001,0
2,2.0,3,4,1.0,0,1,50,1,4,9,379,0,968.21,3,5,2006,0
2,2.0,3,6,1.0,0,1,51,1,4,9,390,1,874.31,0,7,2004,0
0,2.0,1,5,1.0,2,0,41,1,3,9,218,0,914.74,4,11,2013,0
0,2.0,3,2,0.0,2,0,39,1,4,2,189,0,1141.79,2,1,2014,0
0,2.0,1,5,1.0,2,0,37,0,3,9,103,0,1157.86,5,10,2012,0
0,2.0,3,2,0.0,2,0,41,1,3,9,219,0,1026.37,4,11,2013,0
3,,4,4,1.0,2,1,36,0,0,5,217,1,1380.16,1,5,2012,1
0,1.0,4,2,0.0,2,0,40,1,3,1,222,0,1226.29,5,11,2013,0
2,2.0,4,2,0.0,2,0,39,1,3,9,191,2,1131.3,2,1,2014,0
0,2.0,1,2,0.0,2,0,40,0,4,10,186,0,982.75,5,10,2013,0
0,0.0,0,4,1.0,2,1,37,1,6,9,133,2,1385.84,2,10,2001,0
0,0.0,3,4,1.0,2,1,38,1,1,9,71,2,1534.08,2,10,2004,0
0,0.0,3,2,1.0,2,1,38,0,6,13,35,0,1562.04,0,12,2005,0
2,1.0,0,2,1.0,2,1,50,1,0,13,357,0,1280.48,5,14,2013,1
0,0.0,0,2,1.0,2,1,38,1,6,9,52,0,1579.17,5,13,2005,0
0,0.0,0,4,1.0,2,1,37,1,1,9,138,0,1374.15,2,10,2000,0
0,1.0,0,5,,2,0,32,1,0,8,115,0,1038.81,1,3,1999,0
0,1.0,4,5,,1,1,35,0,0,6,103,0,1090.96,4,3,1999,0
0,1.0,0,4,1.0,2,1,32,0,0,8,87,0,1058.19,4,3,1998,0
2,0.0,3,6,,2,1,33,0,0,6,54,2,1142.41,4,12,1998,1
0,1.0,3,5,,1,1,36,0,0,5,110,0,1090.33,4,3,1999,0
0,2.0,1,6,0.0,1,1,36,0,1,10,172,0,1390.47,1,11,2001,1
0,1.0,0,5,1.0,2,1,32,1,0,8,69,1,1070.94,4,3,1998,0
0,1.0,4,5,,2,1,33,1,0,6,36,2,1096.57,4,12,1998,0
0,2.0,1,4,0.0,1,1,31,0,2,13,136,2,1328.38,0,4,2005,0
0,1.0,1,4,0.0,0,1,34,0,5,10,123,1,1093.52,1,4,2007,1
0,2.0,0,1,0.0,0,1,33,1,5,13,129,1,1145.78,0,1,2006,0
0,2.0,1,4,0.0,0,1,31,0,5,10,110,1,1166.83,1,5,2006,0
2,1.0,1,4,0.0,0,1,32,0,5,10,116,1,1132.4,1,4,2006,0
0,2.0,0,4,0.0,1,1,31,0,5,1,115,1,1233.82,1,4,2010,0
2,0.0,1,2,0.0,0,0,42,1,1,7,257,2,1033.57,5,8,2006,1
0,2.0,1,4,0.0,1,1,32,1,5,3,132,1,1211.76,0,4,2006,1
0,2.0,4,5,,0,0,47,0,1,6,288,0,1366.8,2,14,2008,0
0,2.0,0,5,,0,0,47,0,1,10,292,0,1373.72,2,12,2008,0
0,2.0,4,5,,0,0,58,0,1,10,430,1,1437.18,2,12,2009,0
0,2.0,4,5,,0,0,49,0,1,10,317,0,1420.59,5,14,2008,1
0,2.0,4,5,1.0,0,0,48,1,6,10,287,0,1713.26,2,14,2013,0
0,0.0,4,4,,2,1,56,1,6,12,428,1,1361.25,3,12,2012,1
0,2.0,1,4,,2,1,39,0,2,1,176,2,1365.02,4,4,2008,0
0,2.0,1,6,0.0,2,1,38,1,1,4,193,2,1315.68,1,14,2010,0
0,2.0,1,4,,2,1,39,1,1,4,179,2,1356.36,1,4,2008,0
0,1.0,0,6,,2,1,36,0,2,12,190,2,1260.0,1,14,2013,0
0,0.0,1,4,,2,1,39,1,2,1,179,2,1355.48,1,4,2008,0
0,0.0,1,4,0.0,2,1,37,0,1,1,224,2,1222.3,1,4,2015,0
0,0.0,0,2,,2,1,37,0,2,4,226,2,1219.15,2,11,2015,0
2,1.0,1,4,1.0,2,1,35,1,1,6,103,0,1194.42,1,14,1996,0
2,1.0,3,2,0.0,0,1,46,1,1,4,307,2,1334.85,1,9,2008,1
2,2.0,1,1,0.0,2,1,35,0,6,6,91,0,1181.74,4,14,1996,0
0,1.0,0,2,0.0,2,1,35,0,1,12,77,0,1165.73,1,14,2001,0
0,2.0,1,1,1.0,2,1,35,0,1,10,70,0,1157.31,4,14,1996,0
0,0.0,1,1,0.0,1,1,28,0,5,10,39,0,1033.28,5,5,1995,0
0,0.0,0,5,1.0,1,1,33,1,4,12,142,0,1250.23,4,5,2003,0
